Property_Type,Property_Purpose,Baths,Bedrooms,City,Area,Area_Name,Property_Price
House,For Sale,6,6,Islamabad,22.0,F-8,210000000
House,For Sale,6,7,Islamabad,36.0,E-7,600000000
House,For Sale,6,7,Islamabad,44.0,E-7,600000000
House,For Rent,6,6,Islamabad,20.0,DHA Defence,200000
House,For Rent,6,5,Islamabad,40.0,G-6,800000
House,For Rent,6,7,Islamabad,20.0,F-8,800000
House,For Rent,5,5,Islamabad,48.0,F-7,1000000
House,For Rent,5,5,Islamabad,8.0,Gulberg,200000
House,For Rent,6,6,Islamabad,20.0,DHA Defence,200000
House,For Rent,6,6,Islamabad,20.0,DHA Defence,200000
House,For Rent,6,6,Islamabad,20.0,DHA Defence,200000
House,For Rent,6,7,Islamabad,40.0,Emaar Canyon Views,400000
House,For Rent,6,6,Islamabad,28.0,F-7,1400000
House,For Rent,6,8,Islamabad,26.0,F-8,1300000
House,For Rent,6,6,Islamabad,14.0,G-13,300000
House,For Rent,5,5,Islamabad,7.0,G-13,200000
House,For Rent,6,6,Islamabad,40.0,Bahria Town,400000
House,For Rent,6,5,Islamabad,48.0,F-6,1500000
House,For Rent,7,7,Islamabad,12.0,G-13,300000
House,For Rent,6,8,Islamabad,26.0,F-8,1200000
House,For Rent,6,8,Islamabad,26.0,F-8,600000
House,For Rent,6,5,Islamabad,40.0,F-8,1000000
House,For Rent,6,5,Islamabad,40.0,F-7,1000000
House,For Rent,6,5,Islamabad,40.0,F-6,1000000
House,For Rent,6,7,Islamabad,24.0,F-6,1000000
House,For Rent,6,7,Islamabad,24.0,F-7,1000000
House,For Rent,6,7,Islamabad,24.0,F-8,1000000
Flat,For Rent,4,3,Islamabad,11.7,F-8,600000
Flat,For Rent,4,4,Islamabad,20.0,F-11,300000
Flat,For Rent,2,2,Islamabad,6.2,E-11,70000
Flat,For Rent,2,2,Islamabad,6.1,E-11,75000
Flat,For Rent,1,1,Islamabad,3.8,E-11,55000
Flat,For Rent,1,1,Islamabad,4.4,F-11,200000
Flat,For Rent,2,2,Islamabad,6.4,Zaraj Housing Scheme,100000
Flat,For Rent,3,3,Islamabad,8.9,F-11,300000
Flat,For Rent,2,2,Islamabad,5.3,E-11,85000
Flat,For Rent,2,2,Islamabad,5.3,E-11,200000
Flat,For Rent,2,2,Islamabad,7.4,DHA Defence,57000
Flat,For Rent,1,1,Islamabad,3.1,F-11,95000
Flat,For Rent,1,1,Islamabad,2.0,E-11,50000
Flat,For Rent,3,2,Islamabad,3.6,Gulberg,85000
Flat,For Rent,2,2,Islamabad,8.0,F-11,200000
Flat,For Rent,2,2,Islamabad,3.6,E-11,50000
Flat,For Rent,2,2,Islamabad,8.0,E-11,200000
Flat,For Rent,1,1,Islamabad,2.7,DHA Defence,40000
Flat,For Rent,2,2,Islamabad,6.1,Bahria Town,45000
Flat,For Rent,5,5,Islamabad,5.3,DHA Defence,40000
Flat,For Rent,3,3,Islamabad,6.7,DHA Defence,42000
Flat,For Rent,3,2,Islamabad,7.3,Constitution Avenue,400000
Flat,For Rent,5,4,Islamabad,19.3,Karakoram Diplomatic Enclave,600000
Flat,For Rent,5,4,Islamabad,22.0,Constitution Avenue,600000
Flat,For Rent,4,4,Islamabad,14.7,DHA Defence,70000
Flat,For Sale,1,1,Islamabad,1.8,D-17,8000000
Flat,For Sale,1,1,Islamabad,2.4,Zaraj Housing Scheme,6900000
Flat,For Sale,2,2,Islamabad,4.0,B-17,4700000
Flat,For Sale,1,5,Islamabad,2.0,Diplomatic Enclave,20000000
Flat,For Sale,3,3,Islamabad,6.7,D-17,20000000
Flat,For Sale,2,2,Islamabad,6.1,Bahria Town,20000000
Flat,For Sale,3,2,Islamabad,3.9,Gulberg,9400000
Flat,For Sale,2,2,Islamabad,8.3,Gulberg,30000000
Flat,For Sale,1,1,Islamabad,2.9,Airport Enclave,20000000
Flat,For Sale,3,3,Islamabad,7.8,G-13,7200000
Flat,For Sale,2,2,Islamabad,4.6,B-17,10000000
Flat,For Sale,2,2,Islamabad,6.0,Bahria Town,20000000
Flat,For Sale,3,3,Islamabad,6.3,GT Road,20000000
Flat,For Sale,2,2,Islamabad,9.4,F-11,30000000
Flat,For Sale,2,2,Islamabad,4.1,Zaraj Housing Scheme,20000000
Flat,For Sale,5,5,Islamabad,6.0,G-11,30000000
Flat,For Sale,5,5,Islamabad,4.9,G-11,20000000
Flat,For Sale,5,5,Islamabad,6.0,G-11,30000000
Flat,For Sale,5,5,Islamabad,4.9,G-11,20000000
Flat,For Sale,5,5,Islamabad,6.0,G-11,30000000
Flat,For Sale,5,5,Islamabad,4.9,G-11,20000000
Flat,For Sale,5,5,Islamabad,4.9,G-11,20000000
Flat,For Sale,5,5,Islamabad,6.0,G-11,30000000
House,For Sale,7,7,Islamabad,14.2,G-13,90000000
House,For Sale,7,6,Islamabad,24.0,F-10,150000000
House,For Sale,10,9,Islamabad,26.0,F-8,320000000
House,For Sale,4,4,Islamabad,6.7,E-11,40000000
House,For Sale,4,4,Islamabad,4.0,G-13,30000000
House,For Sale,5,3,Islamabad,4.0,G-13,40000000
House,For Sale,6,8,Islamabad,22.0,G-6,160000000
House,For Sale,6,5,Islamabad,7.0,G-15,40000000
House,For Sale,6,6,Islamabad,12.0,G-15,50000000
House,For Sale,6,6,Islamabad,14.2,G-13,100000000
House,For Sale,4,4,Islamabad,6.0,I-10,40000000
House,For Sale,6,5,Islamabad,6.0,I-11,40000000
House,For Sale,4,4,Islamabad,4.4,G-13,40000000
House,For Sale,4,3,Islamabad,5.0,Bahria Town,20000000
House,For Sale,6,4,Islamabad,5.0,Ghauri Town,20000000
House,For Sale,6,5,Islamabad,40.0,Kashmir Highway,170000000
House,For Sale,5,5,Islamabad,10.0,Bahria Town,50000000
House,For Sale,6,7,Islamabad,32.0,E-7,590000000
House,For Sale,6,6,Islamabad,10.0,G-13,60000000
House,For Sale,6,6,Islamabad,12.0,FECHS,40000000
House,For Sale,4,4,Islamabad,7.0,Gulberg,40000000
House,For Sale,7,5,Islamabad,20.0,DHA Defence,70000000
House,For Sale,7,6,Islamabad,20.0,DHA Defence,90000000
House,For Sale,7,6,Islamabad,26.0,F-11,190000000
House,For Sale,6,5,Islamabad,20.0,DHA Defence,100000000
House,For Rent,6,6,Islamabad,24.0,I-8,500000
House,For Rent,5,5,Islamabad,24.0,I-8,300000
House,For Rent,6,6,Islamabad,14.2,I-8,300000
House,For Rent,5,5,Islamabad,24.0,I-8,300000
House,For Rent,6,6,Islamabad,20.0,DHA Defence,200000
House,For Rent,9,7,Islamabad,20.0,DHA Defence,300000
House,For Rent,8,6,Islamabad,32.0,E-7,1500000
House,For Rent,6,5,Islamabad,8.0,G-13,200000
House,For Rent,6,11,Islamabad,14.0,G-14,400000
House,For Rent,6,5,Islamabad,11.0,DHA Defence,100000
House,For Rent,6,7,Islamabad,24.0,D-12,400000
House,For Rent,6,6,Islamabad,20.0,DHA Defence,300000
House,For Rent,5,5,Islamabad,7.0,G-13,200000
House,For Rent,6,7,Islamabad,12.0,D-12,400000
House,For Rent,6,6,Islamabad,8.0,G-13,200000
House,For Rent,6,6,Islamabad,20.0,G-13,300000
House,For Rent,4,4,Islamabad,10.0,F-11,300000
House,For Rent,5,9,Islamabad,26.0,F-8,1200000
House,For Rent,5,9,Islamabad,26.0,F-7,1200000
House,For Rent,5,9,Islamabad,26.0,F-6,1200000
House,For Rent,6,7,Islamabad,72.0,F-8,2100000
House,For Rent,4,4,Islamabad,4.0,G-13,200000
House,For Rent,5,5,Islamabad,7.0,G-13,95000
House,For Rent,6,5,Islamabad,26.0,F-8,800000
House,For Rent,5,5,Islamabad,20.0,F-8,700000
Flat,For Rent,1,1,Islamabad,3.8,E-11,75000
Flat,For Rent,4,4,Islamabad,9.8,E-11,100000
Flat,For Rent,2,2,Islamabad,4.0,E-11,200000
Flat,For Rent,4,2,Islamabad,10.0,F-8,500000
Flat,For Rent,2,2,Islamabad,3.7,Zaraj Housing Scheme,40000
Flat,For Rent,2,2,Islamabad,4.2,Zaraj Housing Scheme,38000
Flat,For Rent,2,2,Islamabad,7.8,G-11,100000
Flat,For Rent,5,4,Islamabad,22.0,Constitution Avenue,600000
Flat,For Rent,2,2,Islamabad,4.4,Ghauri Town,25000
Flat,For Rent,4,3,Islamabad,8.9,F-11,200000
Flat,For Rent,2,2,Islamabad,6.4,E-11,95000
Flat,For Rent,1,1,Islamabad,2.3,Bahria Town,50000
Flat,For Rent,3,3,Islamabad,6.2,GT Road,45000
Flat,For Rent,1,5,Islamabad,3.1,Blue Area,200000
Flat,For Rent,1,1,Islamabad,3.8,E-11,80000
Flat,For Rent,1,1,Islamabad,4.0,F-11,90000
Flat,For Rent,1,1,Islamabad,4.2,Blue Area,200000
Flat,For Rent,3,2,Islamabad,9.0,Constitution Avenue,300000
Flat,For Rent,1,1,Islamabad,2.4,Gulberg,400000
Flat,For Rent,1,1,Islamabad,2.4,Gulberg,30000
Flat,For Rent,3,3,Islamabad,6.2,Gulberg,60000
Flat,For Rent,4,4,Islamabad,7.8,Gulberg,75000
Flat,For Rent,1,1,Islamabad,3.1,E-11,45000
Flat,For Rent,2,2,Islamabad,4.0,E-11,55000
Flat,For Rent,2,2,Islamabad,6.2,E-11,65000
Flat,For Sale,2,2,Islamabad,8.9,Islamabad Expressway,20000000
Flat,For Sale,2,2,Islamabad,4.4,Pakistan Town,4200000
Flat,For Sale,3,3,Islamabad,9.1,DHA Defence,20000000
Flat,For Sale,3,3,Islamabad,9.1,G-13,8400000
Flat,For Sale,1,1,Islamabad,2.4,Zaraj Housing Scheme,7000000
Flat,For Sale,3,3,Islamabad,9.1,G-13,8500000
Flat,For Sale,1,1,Islamabad,2.8,Gulberg,8900000
Flat,For Sale,2,1,Islamabad,3.2,Park View City,7200000
Flat,For Sale,1,1,Islamabad,3.5,Park View City,7900000
Flat,For Sale,2,2,Islamabad,5.1,Park View City,20000000
Flat,For Sale,2,2,Islamabad,4.5,Park View City,20000000
Flat,For Sale,1,1,Islamabad,3.1,Park View City,7000000
Flat,For Sale,5,5,Islamabad,4.9,G-11,20000000
Flat,For Sale,5,5,Islamabad,6.0,G-11,30000000
Flat,For Sale,5,5,Islamabad,6.0,G-11,30000000
Flat,For Sale,5,5,Islamabad,6.0,G-11,30000000
Flat,For Sale,5,5,Islamabad,4.9,G-11,20000000
Flat,For Sale,5,5,Islamabad,6.0,G-11,30000000
Flat,For Sale,5,5,Islamabad,4.9,G-11,20000000
Flat,For Sale,5,5,Islamabad,4.9,G-11,20000000
House,For Sale,6,6,Islamabad,10.9,G-13,70000000
House,For Sale,6,4,Islamabad,5.0,C-18,20000000
House,For Sale,7,6,Islamabad,11.0,G-13,70000000
House,For Sale,5,5,Islamabad,11.0,H-13,50000000
House,For Sale,6,8,Islamabad,40.0,B-17,120000000
House,For Sale,6,8,Islamabad,20.0,DHA Defence,90000000
House,For Sale,8,7,Islamabad,6.0,H-13,30000000
House,For Sale,5,5,Islamabad,24.0,I-8,150000000
House,For Sale,6,5,Islamabad,8.0,G-13,50000000
House,For Sale,6,5,Islamabad,8.0,G-13,50000000
House,For Sale,6,5,Islamabad,6.0,I-11,40000000
House,For Sale,5,5,Islamabad,20.0,Kashmir Highway,90000000
House,For Sale,5,5,Islamabad,10.0,Bahria Town,50000000
House,For Sale,5,5,Islamabad,10.0,Bahria Town,50000000
House,For Sale,5,5,Islamabad,10.0,Bahria Town,50000000
House,For Sale,6,5,Islamabad,7.0,Soan Garden,30000000
House,For Sale,5,4,Islamabad,6.0,Soan Garden,30000000
House,For Sale,4,4,Islamabad,5.0,Park View City,30000000
House,For Sale,6,6,Islamabad,14.2,G-13,100000000
House,For Sale,6,5,Islamabad,20.0,DHA Defence,90000000
House,For Sale,6,6,Islamabad,10.9,G-13,70000000
House,For Sale,7,6,Islamabad,20.0,DHA Defence,80000000
House,For Sale,7,5,Islamabad,8.0,CBR Town,30000000
House,For Sale,8,7,Islamabad,11.0,Soan Garden,40000000
House,For Sale,8,7,Islamabad,12.0,Soan Garden,50000000
House,For Rent,4,4,Islamabad,10.0,E-11,200000
House,For Rent,6,6,Islamabad,14.0,G-8,200000
House,For Rent,5,5,Islamabad,30.0,Emaar Canyon Views,200000
House,For Rent,5,5,Islamabad,20.0,F-11,400000
House,For Rent,6,6,Islamabad,12.0,D-12,300000
House,For Rent,6,9,Islamabad,26.0,F-8,1400000
House,For Rent,3,3,Islamabad,11.0,DHA Defence,100000
House,For Rent,6,7,Islamabad,40.0,F-6,1500000
House,For Rent,6,6,Islamabad,40.0,F-10,1300000
House,For Rent,7,6,Islamabad,40.0,F-6,1200000
House,For Rent,7,7,Islamabad,22.0,F-6,800000
House,For Rent,8,7,Islamabad,40.0,F-8,2000000
House,For Rent,7,6,Islamabad,24.0,E-7,1600000
House,For Rent,5,5,Islamabad,20.0,F-8,700000
House,For Rent,3,3,Islamabad,13.3,F-8,500000
House,For Rent,6,6,Islamabad,32.0,E-7,900000
House,For Rent,5,5,Islamabad,24.0,F-8,700000
House,For Rent,6,5,Islamabad,40.0,F-8,800000
House,For Rent,4,4,Islamabad,5.0,Bahria Town,70000
House,For Rent,9,5,Islamabad,48.0,F-7,2200000
House,For Rent,6,5,Islamabad,26.0,F-7,1700000
House,For Rent,7,5,Islamabad,20.0,F-7,900000
House,For Rent,4,4,Islamabad,8.0,E-11,200000
House,For Rent,6,7,Islamabad,20.0,G-13,300000
House,For Rent,6,6,Islamabad,10.0,G-13,200000
Flat,For Rent,3,3,Islamabad,11.1,F-11,200000
Flat,For Rent,2,2,Islamabad,6.1,Bahria Town,50000
Flat,For Rent,3,3,Islamabad,9.8,E-11,100000
Flat,For Rent,1,1,Islamabad,3.6,E-11,65000
Flat,For Rent,2,1,Islamabad,4.8,Constitution Avenue,300000
Flat,For Rent,2,2,Islamabad,6.7,F-8,300000
Flat,For Rent,5,3,Islamabad,12.3,F-8,600000
Flat,For Rent,2,2,Islamabad,6.2,E-11,200000
Flat,For Rent,3,3,Islamabad,8.0,Diplomatic Enclave,300000
Flat,For Rent,3,2,Islamabad,7.8,G-5,400000
Flat,For Rent,3,3,Islamabad,11.7,F-8,600000
Flat,For Rent,2,2,Islamabad,4.9,Diplomatic Enclave,200000
Flat,For Rent,2,2,Islamabad,1.8,Top City 1,32000
Flat,For Rent,2,2,Islamabad,6.0,Diplomatic Enclave,300000
Flat,For Rent,3,3,Islamabad,9.1,DHA Defence,95000
Flat,For Rent,3,3,Islamabad,11.1,F-10,300000
Flat,For Rent,2,2,Islamabad,6.7,F-10,100000
Flat,For Rent,3,3,Islamabad,7.6,E-11,80000
Flat,For Rent,4,4,Islamabad,10.7,E-11,100000
Flat,For Rent,1,1,Islamabad,3.1,E-11,45000
Flat,For Rent,2,2,Islamabad,4.0,E-11,55000
Flat,For Rent,2,2,Islamabad,6.2,E-11,65000
Flat,For Rent,3,3,Islamabad,7.6,E-11,80000
Flat,For Rent,4,4,Islamabad,10.7,E-11,100000
Flat,For Rent,1,1,Islamabad,3.1,E-11,45000
Flat,For Sale,3,3,Islamabad,5.8,D-17,6500000
Flat,For Sale,3,3,Islamabad,5.5,Gulberg,20000000
Flat,For Sale,2,2,Islamabad,7.8,B-17,30000000
Flat,For Sale,5,3,Islamabad,5.8,E-11,20000000
Flat,For Sale,2,2,Islamabad,4.4,E-11,20000000
Flat,For Sale,3,2,Islamabad,6.0,E-11,20000000
Flat,For Sale,1,1,Islamabad,2.7,E-11,6800000
Flat,For Sale,4,3,Islamabad,8.4,E-11,30000000
Flat,For Sale,5,5,Islamabad,3.1,Multi Residencia & Orchards,4500000
Flat,For Sale,2,2,Islamabad,2.8,Soan Garden,3500000
Flat,For Sale,1,1,Islamabad,2.6,Park View City,8900000
Flat,For Sale,1,1,Islamabad,1.6,Bahria Town,7200000
Flat,For Sale,1,1,Islamabad,3.1,Park View City,7100000
Flat,For Sale,3,3,Islamabad,7.6,E-11,20000000
Flat,For Sale,4,4,Islamabad,10.7,E-11,30000000
Flat,For Sale,3,3,Islamabad,14.2,F-11,40000000
Flat,For Sale,1,1,Islamabad,3.6,E-11,9900000
Flat,For Sale,2,2,Islamabad,4.4,E-11,20000000
Flat,For Sale,1,1,Islamabad,2.7,DHA Defence,6200000
Flat,For Sale,2,2,Islamabad,3.6,DHA Defence,7500000
Flat,For Sale,2,2,Islamabad,3.6,DHA Defence,7400000
Flat,For Sale,2,2,Islamabad,4.2,E-11,20000000
Flat,For Sale,2,2,Islamabad,3.1,G-11,20000000
Flat,For Sale,2,2,Islamabad,6.1,Bahria Town,20000000
Flat,For Sale,3,3,Islamabad,7.5,Bahria Town,20000000
House,For Sale,10,8,Islamabad,20.0,D-12,130000000
House,For Sale,3,4,Islamabad,5.0,Frash Town,20000000
House,For Sale,5,5,Islamabad,20.0,Park Enclave,130000000
House,For Sale,6,4,Islamabad,6.0,Soan Garden,30000000
House,For Sale,6,6,Islamabad,10.0,Soan Garden,40000000
House,For Sale,6,7,Islamabad,20.0,F-10,160000000
House,For Sale,5,6,Islamabad,7.0,PWD Housing Scheme,40000000
House,For Sale,6,6,Islamabad,26.0,F-8,320000000
House,For Sale,6,4,Islamabad,9.0,PWD Housing Scheme,30000000
House,For Sale,7,7,Islamabad,26.0,F-11,170000000
House,For Sale,5,5,Islamabad,16.8,Kashmir Highway,70000000
House,For Sale,5,5,Islamabad,28.0,Kashmir Highway,120000000
House,For Sale,7,6,Islamabad,11.0,Soan Garden,40000000
House,For Sale,5,5,Islamabad,6.0,Soan Garden,30000000
House,For Sale,5,5,Islamabad,6.0,Soan Garden,30000000
House,For Sale,6,6,Islamabad,20.0,F-10,170000000
House,For Sale,6,6,Islamabad,26.0,F-11,180000000
House,For Sale,5,4,Islamabad,6.0,Soan Garden,30000000
House,For Sale,8,7,Islamabad,12.0,Soan Garden,50000000
House,For Sale,4,3,Islamabad,11.0,Emaar Canyon Views,40000000
House,For Sale,8,7,Islamabad,20.0,Soan Garden,60000000
House,For Sale,6,6,Islamabad,20.0,DHA Defence,90000000
House,For Sale,7,5,Islamabad,26.0,F-7,350000000
House,For Sale,3,3,Islamabad,8.0,Bhara kahu,20000000
House,For Sale,3,3,Islamabad,8.0,Simly Dam Road,20000000
House,For Rent,5,5,Islamabad,40.0,F-7,800000
House,For Rent,5,5,Islamabad,20.0,F-8,600000
House,For Rent,7,6,Islamabad,40.0,F-10,1300000
House,For Rent,6,6,Islamabad,24.0,F-11,300000
House,For Rent,4,3,Islamabad,6.7,G-11,200000
House,For Rent,4,4,Islamabad,4.0,D-12,90000
House,For Rent,5,5,Islamabad,5.0,I-14,60000
House,For Rent,5,5,Islamabad,8.5,I-14,90000
House,For Rent,5,5,Islamabad,6.0,I-14,60000
House,For Rent,3,3,Islamabad,7.0,I-14,50000
House,For Rent,6,5,Islamabad,26.0,F-7,800000
House,For Rent,6,5,Islamabad,48.0,F-7,800000
House,For Rent,6,6,Islamabad,20.0,D-12,400000
House,For Rent,6,5,Islamabad,20.0,Bahria Town,300000
House,For Rent,6,6,Islamabad,24.0,F-6,700000
House,For Rent,6,9,Islamabad,14.0,I-8,400000
House,For Rent,4,4,Islamabad,10.0,Bahria Town,200000
House,For Rent,5,5,Islamabad,8.0,F-17,77000
House,For Rent,6,6,Islamabad,20.0,F-6,400000
House,For Rent,5,5,Islamabad,20.0,F-8,600000
House,For Rent,3,3,Islamabad,24.0,F-8,400000
House,For Rent,5,5,Islamabad,24.0,F-8,600000
House,For Rent,5,5,Islamabad,22.0,F-7,600000
House,For Rent,5,5,Islamabad,24.0,F-7,700000
House,For Rent,7,7,Islamabad,40.0,F-6,1100000
Flat,For Rent,1,1,Islamabad,2.4,Gulberg,30000
Flat,For Rent,3,3,Islamabad,6.4,Gulberg,55000
Flat,For Rent,3,2,Islamabad,7.8,G-6,400000
Flat,For Rent,1,1,Islamabad,2.2,E-11,50000
Flat,For Rent,2,2,Islamabad,4.0,E-11,63000
Flat,For Rent,4,4,Islamabad,22.0,Constitution Avenue,700000
Flat,For Rent,5,5,Islamabad,1.0,B-17,15000
Flat,For Rent,1,1,Islamabad,2.0,Soan Garden,16000
Flat,For Rent,3,3,Islamabad,8.9,F-8,500000
Flat,For Rent,3,3,Islamabad,9.3,E-11,200000
Flat,For Rent,3,3,Islamabad,7.1,Gulberg,60000
Flat,For Rent,2,2,Islamabad,4.2,Ghauri Town,17000
Flat,For Rent,3,2,Islamabad,6.5,Diplomatic Enclave,300000
Flat,For Rent,4,3,Islamabad,12.2,Constitution Avenue,400000
Flat,For Rent,3,3,Islamabad,6.3,DHA Defence,45000
Flat,For Rent,2,2,Islamabad,4.2,DHA Defence,32000
Flat,For Rent,3,3,Islamabad,8.0,Bahria Town,55000
Flat,For Rent,2,2,Islamabad,4.0,E-11,55000
Flat,For Rent,2,2,Islamabad,6.2,E-11,65000
Flat,For Rent,3,3,Islamabad,7.6,E-11,80000
Flat,For Rent,4,4,Islamabad,10.7,E-11,100000
Flat,For Rent,1,1,Islamabad,3.1,E-11,45000
Flat,For Rent,2,2,Islamabad,4.0,E-11,55000
Flat,For Rent,3,3,Islamabad,7.6,E-11,80000
Flat,For Rent,2,2,Islamabad,6.2,E-11,65000
Flat,For Sale,2,2,Islamabad,4.2,Soan Garden,5500000
Flat,For Sale,2,2,Islamabad,4.2,Soan Garden,5500000
Flat,For Sale,2,1,Islamabad,3.2,H-13,20000000
Flat,For Sale,3,3,Islamabad,9.6,DHA Defence,20000000
Flat,For Sale,1,1,Islamabad,3.9,DHA Defence,7000000
Flat,For Sale,1,1,Islamabad,1.8,B-17,4500000
Flat,For Sale,1,1,Islamabad,3.1,E-11,20000000
Flat,For Sale,2,2,Islamabad,8.0,E-11,30000000
Flat,For Sale,3,3,Islamabad,6.2,E-11,20000000
Flat,For Sale,2,2,Islamabad,5.6,E-11,20000000
Flat,For Sale,1,1,Islamabad,3.8,E-11,20000000
Flat,For Sale,3,3,Islamabad,7.8,E-11,20000000
Flat,For Sale,3,3,Islamabad,7.6,E-11,20000000
Flat,For Sale,2,2,Islamabad,4.0,E-11,20000000
Flat,For Sale,4,4,Islamabad,10.7,E-11,30000000
Flat,For Sale,1,1,Islamabad,3.6,E-11,9800000
Flat,For Sale,2,2,Islamabad,3.6,DHA Defence,7400000
Flat,For Sale,4,3,Islamabad,11.2,Bahria Town,30000000
Flat,For Sale,1,1,Islamabad,2.6,Top City 1,30000000
Flat,For Sale,1,1,Islamabad,2.4,Top City 1,20000000
Flat,For Sale,1,1,Islamabad,2.3,Top City 1,20000000
Flat,For Sale,1,1,Islamabad,2.1,Top City 1,20000000
Flat,For Sale,3,3,Islamabad,6.3,GT Road,20000000
Flat,For Sale,4,4,Islamabad,14.7,F-11,50000000
Flat,For Sale,4,4,Islamabad,14.7,F-11,50000000
House,For Sale,6,7,Islamabad,24.0,I-8,180000000
House,For Sale,6,8,Islamabad,4.0,G-13,30000000
House,For Sale,4,3,Islamabad,8.0,DHA Defence,20000000
House,For Sale,4,3,Islamabad,5.0,Bahria Town,30000000
House,For Sale,6,5,Islamabad,10.0,Bahria Town,50000000
House,For Sale,4,3,Islamabad,6.0,Soan Garden,20000000
House,For Sale,6,6,Islamabad,44.0,F-6,360000000
House,For Sale,6,5,Islamabad,10.0,DHA Defence,50000000
House,For Sale,10,10,Islamabad,32.0,F-11,210000000
House,For Sale,6,8,Islamabad,20.0,Naval Anchorage,80000000
House,For Sale,5,5,Islamabad,38.0,Kashmir Highway,160000000
House,For Sale,5,5,Islamabad,54.0,Kashmir Highway,190000000
House,For Sale,6,5,Islamabad,20.0,Top City 1,60000000
House,For Sale,6,5,Islamabad,7.0,G-15,30000000
House,For Sale,6,5,Islamabad,12.0,G-15,50000000
House,For Sale,5,4,Islamabad,5.0,Naval Anchorage,30000000
House,For Sale,6,6,Islamabad,16.0,F-6,150000000
House,For Sale,5,9,Islamabad,20.0,E-11,140000000
House,For Sale,5,4,Islamabad,10.0,PWD Housing Scheme,30000000
House,For Sale,6,5,Islamabad,10.0,Bani Gala,30000000
House,For Sale,6,5,Islamabad,10.0,D-12,80000000
House,For Sale,6,10,Islamabad,24.0,D-12,180000000
House,For Sale,6,5,Islamabad,4.4,D-12,50000000
House,For Sale,6,5,Islamabad,5.0,D-12,50000000
House,For Sale,6,5,Islamabad,10.0,Bahria Town,40000000
House,For Rent,7,6,Islamabad,10.0,Bahria Town,200000
House,For Rent,10,11,Islamabad,42.0,F-10,1300000
House,For Rent,6,5,Islamabad,7.0,FECHS,75000
House,For Rent,6,5,Islamabad,20.0,F-7,400000
House,For Rent,8,8,Islamabad,20.0,F-7,800000
House,For Rent,10,11,Islamabad,48.0,F-8,1800000
House,For Rent,6,5,Islamabad,20.0,F-8,700000
House,For Rent,6,5,Islamabad,40.0,F-7,900000
House,For Rent,6,6,Islamabad,16.0,F-11,400000
House,For Rent,6,5,Islamabad,40.0,E-7,900000
House,For Rent,6,5,Islamabad,20.0,E-7,1300000
House,For Rent,5,5,Islamabad,10.0,Zaraj Housing Scheme,95000
House,For Rent,6,6,Islamabad,20.0,E-11,400000
House,For Rent,6,8,Islamabad,40.0,Bahria Town,400000
House,For Rent,7,5,Islamabad,8.0,I-14,200000
House,For Rent,6,5,Islamabad,26.0,Emaar Canyon Views,200000
House,For Rent,5,5,Islamabad,7.0,G-13,200000
House,For Rent,6,6,Islamabad,40.0,F-8,500000
House,For Rent,8,7,Islamabad,24.0,F-8,900000
House,For Rent,5,5,Islamabad,20.0,F-8,600000
House,For Rent,3,3,Islamabad,24.0,F-8,400000
House,For Rent,5,5,Islamabad,24.0,F-8,600000
House,For Rent,5,5,Islamabad,22.0,F-7,600000
House,For Rent,5,5,Islamabad,24.0,F-7,700000
House,For Rent,7,7,Islamabad,40.0,F-6,1100000
Flat,For Rent,2,2,Islamabad,6.9,Zaraj Housing Scheme,95000
Flat,For Rent,2,2,Islamabad,5.1,DHA Defence,30000
Flat,For Rent,1,5,Islamabad,2.0,F-10,50000
Flat,For Rent,3,2,Islamabad,7.8,F-10,200000
Flat,For Rent,3,3,Islamabad,7.1,E-11,200000
Flat,For Rent,3,3,Islamabad,14.4,E-11,200000
Flat,For Rent,3,2,Islamabad,9.0,Karakoram Diplomatic Enclave,500000
Flat,For Rent,2,1,Islamabad,3.6,Gulberg,20000
Flat,For Rent,2,2,Islamabad,5.3,H-13,30000
Flat,For Rent,3,3,Islamabad,7.3,DHA Defence,45000
Flat,For Rent,3,3,Islamabad,6.2,DHA Defence,50000
Flat,For Rent,1,5,Islamabad,3.4,Blue Area,200000
Flat,For Rent,1,1,Islamabad,4.4,F-11,80000
Flat,For Rent,2,2,Islamabad,5.1,G-11,70000
Flat,For Rent,5,5,Islamabad,3.1,G-11,55000
Flat,For Rent,2,2,Islamabad,7.3,G-11,90000
Flat,For Rent,5,4,Islamabad,12.9,DHA Defence,75000
Flat,For Rent,4,4,Islamabad,10.7,E-11,100000
Flat,For Rent,1,1,Islamabad,3.1,E-11,45000
Flat,For Rent,2,2,Islamabad,4.0,E-11,55000
Flat,For Rent,2,2,Islamabad,6.2,E-11,65000
Flat,For Rent,3,3,Islamabad,7.6,E-11,80000
Flat,For Rent,4,4,Islamabad,10.7,E-11,100000
Flat,For Rent,6,6,Islamabad,6.0,F-11,200000
Flat,For Rent,3,3,Islamabad,10.2,F-11,200000
Flat,For Sale,1,1,Islamabad,3.8,E-11,20000000
Flat,For Sale,1,5,Islamabad,0.7,Top City 1,4800000
Flat,For Sale,1,5,Islamabad,3.4,Kashmir Highway,20000000
Flat,For Sale,1,1,Islamabad,4.2,Kashmir Highway,30000000
Flat,For Sale,1,1,Islamabad,2.1,DHA Defence,4500000
Flat,For Sale,3,2,Islamabad,4.9,DHA Defence,9000000
